1.63807:3.69143 1.83467:5.65947 1.40125:4.05985 1.77981:3.88699 
1.38853:1.63303 2.04169:0.674837 1.14652:2.6255 1.61558:1.91313 
1.48169:5.23148 2.62713:5.14906 2.9671:1.31262 0.423127:2.95819 
2.02:0.779815 2.26256:0.406029 0.844117:3.0655 2.42218:0.00609679 
0.697023:2.80279 0.926783:2.97092 0.222405:0.33761 0.639746:2.44681 
0.598078:2.91802 2.24091:0.028316 0.564094:2.54843 0.807752:2.6575 
0.807752:2.6575 0.578551:4.53061 2.49416:4.51269 2.26237:0.981506 
1.50834:3.12956 2.05136:2.87519 0.82207:0.157419 2.11822:2.86892 
1.1023:2.81899 1.66076:1.45047 0.249616:2.02731 1.14209:2.90714 
2.17259:1.32586 2.99788:0.424224 0.492049:2.02762 2.6981:1.2558 
2.82831:0.288223 1.36963:1.84087 1.5886:1.31563 0.339175:0.628793 
2.1462:4.9485 2.63246:5.09389 1.93216:3.81311 2.33376:4.04345 
1.89542:2.10998 2.12887:0.266797 0.962964:2.65397 2.07916:2.26547 
1.16895:3.6358 1.40327:5.60729 1.88918:4.05235 1.16841:3.58542 
1.81997:4.75332 1.39428:6.15764 1.66729:4.26568 0.949906:3.40903 
1.44348:0.973822 2.7306:5.08782 2.96465:2.7438 0.296453:2.56444 
2.19184:0.342874 1.96249:0.691394 0.771765:2.99729 2.57751:0.196704 
0.513681:2.45505 0.821661:2.92709 0.475078:0.0367921 0.621238:2.57837 
0.616822:2.81947 2.23223:0.025842 0.529259:2.61763 0.803406:2.75878 
0.803406:2.75878 0.658729:4.82926 2.48897:4.77106 2.36291:1.04512 
1.31213:3.06212 2.04722:2.96548 0.873319:0.132571 2.2545:2.73916 
0.751796:2.86585 2.60072:1.56262 1.44998:2.61094 0.853157:2.66526 
2.39001:0.841855 1.47363:0.2839 1.25278:2.52511 1.93324:0.616846 
1.66571:0.203127 2.20686:2.16037 0.938946:1.27155 1.73311:2.34302 
1.06152:0.487716 1.98866:0.602045 1.41301:1.57693 1.64641:1.21707 
0.712904:0.865478 2.41921:1.36591 1.99196:1.8945 0.877298:2.92753 
1.59583:3.02493 0.994382:2.95155 1.96243:2.41529 1.08669:2.93833 
1.18204:2.99835 1.97715:0.266408 1.15334:2.87156 0.951548:3.14106 
0.880852:2.37254 1.087:1.57358 2.10446:1.94219 0.652362:0.913063 
0.771052:2.69965 2.57029:1.50284 1.3804:2.49585 0.725412:2.52006 
2.28:1.02422 1.4536:0.238217 1.74071:2.46121 1.89126:0.707797 
1.45899:0.179713 2.26557:2.04479 0.952766:1.35707 1.74218:2.38642 
1.05777:0.71021 1.86848:0.437534 1.56684:1.67038 1.68219:1.11291 
0.679323:1.11716 2.32414:1.36393 1.94591:1.65987 1.04964:2.79266 
2.36253:1.83039 1.46824:0.729276 1.56758:2.27488 2.04752:1.98978 
1.33211:1.6318 1.77769:0.448494 1.57043:0.448567 1.55656:2.93627 
2.46339:0.270553 2.59953:0.166946 1.223:2.75302 2.03422:0.409068 
1.40008:2.08568 1.01254:2.97018 1.95448:2.5004 1.08464:2.90385 
1.08464:2.90385 1.96133:0.31803 1.17771:3.01019 0.954203:3.12159 
0.954203:3.12159 1.18414:2.71694 1.9058:0.846054 2.28771:0.40528 
0.897655:2.27971 1.13653:1.25782 2.03796:1.9322 0.679171:0.836089 
1.1136:2.80738 1.6706:1.43397 0.376888:1.82388 1.1982:2.95234 
1.99277:1.13484 3.0069:0.422399 0.638779:1.94274 2.5367:1.2679 
2.76575:0.175043 1.31047:1.77905 1.55331:1.33643 0.386941:0.810795 
2.13532:5.01767 2.63641:5.1678 1.93602:3.84069 2.30904:4.10349 
1.46364:1.04053 2.70679:5.10226 2.97278:2.07759 0.317375:2.92888 
2.12391:0.626138 1.97636:0.513589 0.937361:2.65055 2.41118:0.474059 
1.29863:2.66451 0.811202:2.99696 0.476515:0.0241227 0.616713:2.4804 
0.666114:2.70918 2.2425:0.0606919 0.523197:2.58986 0.653013:2.74021 
0.653013:2.74021 1.25286:4.73463 2.45527:4.5184 2.32812:1.07889 
1.5098:3.11285 2.02595:2.88643 0.881669:0.073839 2.17805:2.73996 
1.10623:2.78478 1.58708:1.41491 0.376559:1.85164 1.21716:2.92161 
2.10337:1.17986 2.96101:0.367745 0.482138:1.98193 2.54125:1.3567 
2.81161:0.014126 1.38605:1.82783 1.51099:1.44894 0.178419:1.08385 
2.04548:5.08933 2.63635:5.34795 2.14426:3.7208 2.51885:4.10158 
0.60472:4.59791 0.368312:3.20258 1.29881:4.29537 1.53171:4.59977 
2.09568:0.38181 1.99903:0.549673 0.98764:3.07902 2.51348:0.403363 
1.13704:2.64858 0.985888:2.94006 0.318239:0.281461 0.709597:2.69459 
2.78576:0.177111 1.42251:1.85947 1.4213:1.3068 0.31838:0.883122 
1.8374:4.95649 2.75348:5.70347 2.17392:3.93249 2.67146:4.02212 
1.42916:1.64438 2.06521:0.684793 1.18515:2.67731 1.62652:1.90881 
1.46666:1.03275 2.66524:5.03352 3.02512:1.8853 0.328521:3.12515 
0.609574:2.69167 0.854028:2.96119 0.372829:0.209559 0.583877:2.40922 
0.566877:2.74001 2.278:0.030293 0.521067:2.6281 0.732654:2.64622 
1.52667:3.03792 2.09626:2.94432 0.792222:0.117443 2.0955:2.79874 
1.33659:1.65413 2.08538:0.7312 1.14897:2.73155 1.61486:1.9632 
1.44493:1.02539 2.6561:1.18357 3.01855:1.50487 0.364663:3.06295 
1.27888:2.56603 0.837507:3.03224 0.376265:0.188143 0.597388:2.62811 
1.48744:3.07809 2.01718:2.99269 0.842365:0.056685 2.18055:2.94223 
1.49274:0.868447 0.704323:1.51675 1.95584:2.76362 2.94029:1.53503 
1.04016:1.25101 0.463151:1.3793 1.35458:2.47146 0.775717:2.33695 
1.74343:1.56744 0.958814:0.558645 2.08232:2.41932 1.54179:2.0459 
2.51449:2.96189 0.827307:0.168543 2.67512:2.55576 2.40784:2.59533 
2.40784:2.59533 2.6968:1.53225 0.566044:1.76551 0.724017:1.03039 
1.19578:2.83404 1.71745:1.85273 1.66799:1.17266 0.43495:2.24772 
1.5136:6.11349 0.628457:3.76673 2.7864:4.7306 1.42985:6.07586 
1.54288:3.02369 2.37821:1.35983 0.982165:1.44637 1.60492:3.11954 
1.45984:1.47818 2.83946:2.62876 0.301213:1.38655 1.48861:1.28586 
1.23157:1.61946 0.507978:0.738469 2.94406:2.88318 1.2263:1.77113 
2.55709:1.63901 0.612314:1.8435 0.790674:2.47591 2.20764:1.30077 
1.07305:1.16876 1.14486:0.908146 1.91564:1.86651 1.46261:2.21755 
1.80509:1.26705 1.94145:1.85847 2.10728:0.360377 2.28353:1.64699 
2.1787:1.60413 1.31974:1.40477 2.31993:1.5465 2.12822:1.90711 
2.12822:1.90711 2.686:1.43476 0.31268:1.97425 0.569555:1.11121 
2.34511:1.45301 1.02572:2.3235 0.877975:0.55811 1.81779:2.73093 
1.59918:2.19652 1.02985:2.62601 2.14132:0.16865 1.36322:2.90898 
1.97732:2.19034 0.622947:0.801518 2.52144:1.11904 1.79508:2.2132 
0.524682:0.507735 1.0338:2.21867 2.59434:1.25784 0.393093:2.08969 
0.990339:1.92533 0.864571:0.966936 2.5391:1.97893 2.55362:0.422981 
1.90714:2.17164 0.478154:1.76474 0.696101:2.14007 0.377002:2.88621 
1.28356:3.01476 1.31036:1.31457 0.886922:1.84289 1.43426:2.92101 
1.99839:2.83663 1.92995:1.38249 0.92138:1.40967 2.03139:2.91123 
2.43445:2.53409 1.69647:0.975286 2.11452:1.30922 2.48065:2.80764 
1.32409:1.05487 0.742112:2.29877 2.10129:1.44615 1.1832:1.66705 
0.715915:2.62059 1.05015:1.7074 2.0773:2.01127 1.49482:2.06555 
2.29387:2.35848 1.0588:1.1439 1.89015:1.55223 2.13275:1.92693 
2.13204:0.737675 0.266992:1.77235 2.84965:1.50336 2.11311:1.28748 
1.01845:1.60471 1.0153:1.79372 1.10905:2.23522 2.4949:1.20559 
0.57624:0.874656 0.762165:0.60814 2.67691:2.31815 0.519014:2.95524 
2.60519:2.08245 2.6951:2.25078 1.92564:0.564072 2.37244:1.587 
2.56134:1.61921 0.286466:0.96181 2.4267:1.60122 2.50901:2.07848 
2.50901:2.07848 2.06764:1.46342 1.29219:1.62934 1.0459:1.28712 
2.50901:3.12829 2.03397:2.52175 1.45811:0.585888 1.75066:2.94312 
1.01616:0.687165 1.7727:1.61499 1.29764:1.53078 0.695331:1.25201 
2.5714:1.58708 0.576695:1.93344 0.786933:2.49159 2.19794:1.30626 
0.677116:1.15061 1.15636:0.88156 1.9005:1.84679 1.4723:2.15889 
1.13063:1.83118 1.93823:1.85894 2.11942:0.397373 2.2564:1.65136 
2.18799:1.60342 1.30864:1.39772 2.32096:1.54905 2.11652:1.89366 
2.11652:1.89366 2.66673:1.40072 0.292392:1.85387 0.43228:1.12866 
1.58982:2.21554 1.02545:2.53639 2.14887:0.171843 1.35067:2.91571 
0.592223:0.873817 0.774645:0.585012 2.65065:2.23106 0.5843:3.02266 
2.59923:2.07843 2.69389:2.25586 1.89987:0.648401 2.37343:1.59496 
2.54677:1.61897 0.278219:0.922087 2.4203:1.5679 2.52692:2.09495 
2.52692:2.09495 2.06966:1.47515 1.27618:1.63828 1.04776:1.28629 
2.49054:3.14151 1.96223:2.53492 1.45264:0.58097 1.77038:2.91551 
1.96644:2.17024 0.587316:0.243268 2.49503:1.11003 1.78109:2.15623 
0.528797:0.52463 1.66931:2.62607 2.52821:1.31451 0.438733:1.73509 
0.983041:1.928 0.886614:0.962322 2.53457:1.98542 2.41581:0.472751 
1.91818:2.13748 0.53155:1.66767 0.65984:2.14049 0.367122:2.92174 
1.96975:2.85244 1.94029:1.37918 0.911954:1.40988 2.00581:2.89594 
2.4299:2.54345 1.69666:0.978786 2.1234:1.30307 2.47505:2.80317 
1.30609:1.06643 0.860056:2.27536 2.10467:1.46793 1.14004:1.63637 
0.63866:2.02319 2.2397:0.975739 1.11583:1.94017 1.87351:1.09284 
0.656548:2.51241 1.02696:1.61611 2.02897:2.0162 1.58492:1.96136 
1.85657:2.74165 0.434341:1.12251 2.41904:1.48636 1.83485:2.68646 
2.41446:2.55456 1.98046:1.06064 2.14524:1.3479 2.43376:2.84732 
1.33377:1.04244 0.834426:2.29047 2.10749:1.51496 1.18504:1.51031 
0.642384:2.0244 2.24633:0.990301 1.12936:1.90695 1.9197:0.911409 
0.63806:2.48844 0.993139:1.61132 2.06038:1.95543 1.59845:1.96958 
2.37303:2.5975 1.11622:1.2998 2.0391:1.54083 2.38255:2.49808 
1.09792:2.2818 1.04864:0.180637 2.14407:1.35787 2.63906:2.36375 
2.14753:0.743301 0.266098:1.67582 2.86135:1.63798 2.66059:2.16591 
0.603468:0.877588 0.792239:0.606914 2.62017:2.22202 0.597785:3.02902 
2.84113:0.68242 2.6766:2.3053 1.95807:0.605921 2.36878:1.6382 
2.47564:1.59937 0.306303:0.827071 2.41597:1.66392 2.46374:2.11357 
2.46374:2.11357 2.07147:1.47228 1.25271:1.6251 1.16462:1.39008 
2.46992:3.13996 1.79497:2.56951 1.47135:0.546108 1.75686:2.9376 
1.15714:2.15567 2.5017:0.727331 0.597183:1.14216 1.34389:2.20636 
2.60277:0.478279 2.1656:4.00894 0.517303:1.37571 2.77986:1.53385 
2.15322:1.96057 2.27676:0.952695 0.554186:2.17028 0.744979:0.447103 
1.20862:2.13843 2.58551:1.72863 2.49235:2.14503 2.71212:2.96939 
1.16025:4.07692 0.565269:1.10574 2.64285:1.51574 1.10284:4.12012 
0.83505:3.78888 1.45112:5.69623 2.50796:5.0385 1.18546:4.39702 
2.16563:5.58693 1.33996:4.63479 1.81541:4.74128 1.92461:4.47817 
2.06292:5.06918 2.02942:5.3541 1.12355:4.43633 1.65005:4.06038 
1.35557:5.00901 1.19181:4.44668 1.01996:5.90217 0.76479:4.72148 
0.869188:4.76244 1.83064:4.865 0.813506:4.70254 0.963536:4.37885 
0.963536:4.37885 0.480508:4.99916 2.84819:4.40353 2.73941:5.03632 
1.53125:4.09511 2.09619:3.47808 1.05504:6.09428 1.74313:3.39221 
2.4425:2.55802 1.69397:0.987534 2.13673:1.35599 2.46007:2.83689 
1.34031:1.03018 0.839583:2.30896 2.11934:1.44639 1.09746:1.62805 
0.610237:2.07219 2.24336:0.978995 1.11205:1.93436 1.84274:1.02003 
0.645449:2.50349 1.013:1.62053 2.10375:1.94965 1.61756:1.96153 
1.88637:1.52261 2.55968:1.5565 2.39676:1.03126 2.18009:1.01774 
2.13227:0.744586 0.254662:1.88572 2.86528:1.5759 2.22308:1.36699 
0.981494:1.59696 1.00461:1.76458 1.12748:2.2933 2.47278:1.19985 
0.57952:0.883537 0.776495:0.620696 2.67674:2.22481 0.583302:3.0492 
2.60475:2.08904 2.69782:2.26609 1.89983:0.595765 2.38226:1.60331 
2.54546:1.60609 0.323787:0.909456 2.41801:1.57301 2.51431:2.09378 
2.51431:2.09378 2.07721:1.49922 1.28752:1.6672 1.04044:1.27344 
2.50379:3.11646 2.03767:2.50519 1.44028:0.584548 1.74681:2.93454 
1.17104:2.16811 2.55439:0.242634 0.628392:1.12067 1.36328:2.19974 
2.57606:0.443402 2.10678:4.11351 0.537908:1.33871 2.66801:4.59944 
2.13291:1.91597 2.25887:0.963627 0.603586:1.98469 0.607506:0.439929 
1.25803:2.14765 2.60798:1.67023 2.47193:2.21427 2.73623:2.93376 
1.1756:3.44447 1.21727:4.90692 2.23688:1.38577 1.26232:3.27164 
2.13521:5.58425 1.34334:4.61182 1.83271:4.73235 2.4372:5.00523 
0.620414:4.61083 2.5745:4.37345 2.34862:3.70439 0.915561:4.99691 
2.04198:5.09505 2.00803:5.42282 1.16384:4.41861 1.64781:4.12387 
1.34176:4.99705 1.18983:4.41805 1.00247:5.90418 0.783053:4.68971 
0.930223:4.69199 1.84803:4.89355 0.823731:4.6853 1.02264:4.38532 
1.02264:4.38532 0.479373:4.89374 2.86883:4.39243 2.63013:5.17764 
1.55417:4.0969 2.10275:3.7463 0.980527:6.09861 1.77579:3.36944 
2.4279:2.52794 1.69058:0.968239 2.1318:1.32744 2.46196:2.82094 
1.31357:1.06076 0.864652:2.30415 2.10047:1.48475 1.12853:1.6252 
2.47267:1.23381 2.23243:1.01092 1.11725:1.93971 1.8772:1.08899 
0.64977:2.53562 1.02507:1.60892 2.08696:1.95141 1.54734:2.00821 
1.82017:2.71954 0.447988:1.13231 2.45961:1.50591 1.73523:2.70976 
2.13792:0.724795 0.268676:1.7855 2.85984:1.59881 2.21897:1.37081 
0.987782:1.59924 1.00409:1.78284 1.1627:2.30189 2.49315:1.22119 
0.615243:0.913911 0.764861:0.628672 2.63535:2.22637 0.590122:3.00481 
2.8198:0.673393 2.68423:2.25887 1.93629:0.572144 2.45462:1.67561 
2.53293:1.61278 0.306909:0.942293 2.42822:1.61733 2.52233:2.11362 
2.52233:2.11362 2.06544:1.46611 1.29371:1.60324 1.04247:1.27682 
2.48912:3.13322 1.97181:2.53098 1.44981:0.568692 1.77484:2.92189 
1.17089:2.19033 2.54242:0.231146 0.615244:1.13402 1.36356:2.21854 
2.63022:0.541042 2.18367:4.04767 0.537338:1.36644 2.67073:1.74734 
2.16676:1.90898 2.26578:0.961474 0.589069:2.1752 0.563357:0.601548 
1.25134:2.14349 2.60302:1.66035 2.48294:2.12235 2.74256:2.94336 
1.1318:3.43938 1.2052:4.91543 2.21322:1.39566 1.15274:3.34005 
0.61502:4.61705 2.56983:4.34959 2.35335:3.72756 0.935903:4.97465 
1.95389:5.19353 2.01928:5.39285 1.14722:4.37515 1.66528:4.1192 
1.33375:5.01827 1.20829:4.43524 1.02072:5.90954 0.867625:4.63262 
0.956607:4.69426 1.85899:4.89372 0.82075:4.73201 0.999943:4.37747 
0.999943:4.37747 0.476102:4.89638 2.87782:4.51282 2.56312:5.16793 
1.54111:4.08816 2.10785:3.74394 0.999747:6.10463 1.78177:3.38581 
2.46637:2.55222 1.9299:1.09204 2.15244:1.28027 2.46712:2.82713 
1.29305:1.09054 0.827931:2.35757 2.11794:1.45938 1.06093:1.65179 
0.642946:2.0022 2.24027:0.982432 1.15139:2.03426 1.82406:0.937551 
0.652058:2.48501 1.03036:1.61812 2.11596:1.80738 1.5454:2.04958 
2.29548:2.36946 0.945177:1.15055 1.97532:1.8708 2.28962:2.4081 
0.594641:0.900625 0.854818:0.600441 2.65117:2.21964 0.584879:3.04134 
2.81052:0.606629 2.69267:2.28475 1.92858:0.591368 2.37988:1.61498 
2.55085:1.66691 0.301657:0.851587 2.4263:1.61727 2.53088:2.12027 
2.53088:2.12027 2.08403:1.49081 1.2796:1.6552 1.03488:1.27817 
2.47418:3.11592 1.98152:2.56792 1.46309:0.606681 1.53877:2.86565 
1.18945:2.1574 2.53614:0.755864 0.646975:1.13957 1.33985:2.23773 
2.60444:0.545127 2.11762:4.0219 0.569581:1.35641 2.63701:4.56691 
2.17643:1.88955 2.26537:0.959607 0.601377:1.97339 0.748898:0.511428 
1.24921:2.14874 2.62894:1.81522 2.50152:2.05953 2.73435:2.94429 
1.1984:3.45848 1.20046:4.88072 2.23403:1.40517 1.20376:3.27296 
2.04934:5.09913 2.04312:5.4628 1.14405:4.40432 1.65198:4.11987 
1.35636:5.00696 1.21131:4.42074 1.00612:5.8933 0.78232:4.68324 
0.955589:4.66235 1.82262:4.89853 0.828755:4.68559 1.03515:4.3725 
1.03515:4.3725 0.490617:4.87088 2.86677:4.40809 2.56092:5.17036 
1.56751:4.06371 2.08243:3.65356 0.967739:6.11443 1.85173:3.14847 
2.43293:2.52686 1.96783:1.1012 2.12629:1.30493 2.45812:2.83044 
1.33606:1.01124 0.966698:2.35268 2.09438:1.47734 1.1053:1.61208 
2.46871:1.22454 2.23001:0.971683 1.11875:1.926 1.86597:1.06348 
0.620682:3.01195 1.07354:1.66029 2.0448:2.00119 1.61687:1.92937 
2.12419:0.722474 0.296095:1.83578 2.85852:1.62856 2.23496:1.36404 
0.604605:0.908419 0.754574:0.620974 2.55962:2.26109 0.594863:3.04684 
2.82334:0.698929 2.69624:2.27837 1.9248:0.565445 2.37461:1.60392 
2.57632:1.68053 0.340791:0.995221 2.42122:1.56427 2.50345:2.0914 
2.50345:2.0914 2.06252:1.47657 1.28438:1.66968 1.04278:1.27931 
2.48689:3.13153 2.03767:2.52312 1.44526:0.584593 1.76634:2.92484 
1.16636:2.18442 2.51681:0.768348 0.627582:1.1514 1.36965:2.22001 
2.1372:1.92101 2.2468:0.964916 0.62183:1.96925 0.686623:0.377832 
1.2441:2.10491 2.59866:1.66028 2.5026:2.04674 2.76191:2.91927 
2.43555:6.04209 1.32904:4.64078 1.81881:4.72926 2.41425:4.97132 
0.633094:4.60741 2.51484:4.43995 2.35108:3.72247 0.93638:4.98072 
2.01635:5.10552 2.00529:5.37387 1.11846:4.35979 1.6706:4.08468 
1.33858:4.97977 1.19978:4.42266 1.01939:5.90343 0.777799:4.68242 
0.966538:4.69428 1.82223:4.87909 0.825778:4.68473 1.02615:4.37751 
1.02615:4.37751 0.476635:4.89147 2.86813:4.40524 2.56507:5.16227 
0.778818:4.81475 2.12482:3.97244 2.25385:5.70655 1.31768:3.55429 
1.55171:4.10412 2.10107:3.73591 1.01264:6.11203 1.77119:3.37691 
1.85153:2.6979 0.453561:1.13892 2.40011:1.5734 1.82934:2.64578 
1.13597:3.42629 1.19628:4.91011 2.22473:1.47394 1.12884:3.38566 
1.09582:4.32351 1.13976:4.03067 1.92875:5.02746 1.49149:5.3179 
1.78642:4.43275 1.93274:4.98859 2.12812:3.52668 2.2594:4.78924 
2.1608:4.75145 1.33032:4.54055 2.31322:4.69028 2.1216:5.05157 
1.58957:5.3389 1.04195:5.78039 2.1478:3.30232 1.35959:6.04747 
1.95849:0.968077 0.621944:2.39024 2.54265:1.98274 1.7856:0.948269 
0.543619:2.6255 0.94778:5.3476 2.59897:1.71241 0.449686:4.74163 
0.999032:1.23459 0.866162:2.17771 2.56207:0.962725 2.57708:2.54779 
1.8919:0.990847 0.535779:1.47062 0.640201:1.04352 0.395619:0.196887 
2.15101:5.55915 0.271038:4.53354 2.86343:4.70371 2.21439:4.92173 
0.588799:5.39453 0.801019:5.63099 2.74075:3.93517 0.585352:3.22877 
2.60131:4.19112 2.702:4.03636 1.929:5.71044 2.37976:4.68833 
2.5449:4.67148 0.277817:5.40259 2.42407:4.68518 2.52167:4.18438 
2.48826:3.1489 2.04514:3.75689 1.46187:5.70335 1.75603:3.3529 
2.43787:3.73133 1.69458:5.33178 2.12248:4.95885 2.49983:3.47323 
1.30941:5.23923 0.906434:4.03096 2.12416:4.77185 1.11161:4.64094 
0.640789:4.25372 2.24002:5.29147 1.12048:4.36016 1.83147:5.31318 
0.66373:3.75531 0.973342:4.44544 2.07217:4.34878 1.60601:4.31987 
1.16791:2.24479 2.51332:0.32662 0.734592:1.15026 1.34406:2.24049 
2.61762:0.502939 2.0534:4.27968 0.61123:1.30016 2.60081:1.83473 
2.11323:1.82718 2.28577:1.04183 0.588973:2.17501 0.7216:0.555845 
1.06476:2.05357 2.41774:1.621 2.51625:2.494 2.71181:2.84059 
2.55051:2.26069 1.6254:1.05734 2.18316:0.944718 2.65279:2.56101 
1.22385:1.40257 0.821126:2.48992 2.07514:1.12199 1.11624:1.87374 
0.669173:2.34716 2.15916:1.10555 1.16412:1.81904 1.84201:0.715945 
0.810993:2.3308 0.888695:1.84219 2.09107:2.12287 1.42548:2.28658 
1.14437:2.23377 0.943572:0.0348903 2.15966:1.43446 2.7149:2.04204 
1.01693:1.47117 0.947523:2.03385 1.01661:2.38157 2.37467:0.852516 
0.570372:1.11868 0.904593:1.07369 2.79303:2.11355 0.349382:2.47018 
2.6565:2.02018 2.72162:1.92183 1.87201:0.456317 2.4831:1.43207 
2.53568:1.28761 0.22203:1.40216 2.41777:1.23162 2.59732:1.74478 
2.62855:2.92287 2.05943:2.64109 1.35267:0.452698 1.7211:3.12291 
0.989291:3.9862 1.34966:5.80535 2.41978:4.9955 1.19056:4.21467 
0.626175:4.69457 2.54918:4.61449 2.38975:4.11532 0.872739:4.96463 
2.03689:5.30491 2.17873:5.63544 1.2737:4.34475 1.97711:4.68605 
1.31763:4.91895 1.15392:4.26331 0.878519:5.86604 0.866609:4.44523 
0.945449:4.53848 1.82691:4.9967 0.790753:4.55388 1.0545:4.27315 
1.54438:4.00232 2.17602:3.68911 0.911238:6.16815 1.83708:3.17424 
1.10947:4.31874 1.14893:4.03641 1.8855:4.99996 1.49034:5.37551 
1.11969:4.97481 1.9411:4.99462 2.24089:3.59147 2.24318:4.77756 
2.17538:4.75169 1.34882:4.53474 2.2979:4.7302 2.1106:5.04337 
1.57963:5.34587 1.04179:5.67367 2.15963:3.2931 1.35553:6.05337 
1.93885:0.982197 0.60145:2.36908 2.53717:1.99589 1.78133:0.957659 
0.502752:2.4546 1.02916:5.37194 2.5613:1.80156 0.453917:4.83921 
1.01461:1.21401 0.811571:2.16841 2.56667:0.953293 2.55959:2.57138 
1.88551:1.02055 0.53645:1.44933 0.652377:1.02652 0.413286:0.2078 
0.59493:5.39681 0.770123:5.66819 2.63788:4.01493 0.592557:3.21141 
2.60023:4.1982 2.69479:4.04001 1.93465:5.69944 2.48258:4.61082 
2.55308:4.64379 0.28247:5.42263 2.43311:4.72074 2.51571:4.19733 
2.50211:3.15864 2.05013:3.75667 1.46749:5.69373 1.75444:3.35245 
2.44739:3.70672 1.96443:5.2239 2.11942:4.93863 2.47267:3.46488 
1.30736:5.23611 0.851788:4.02632 2.12218:4.78059 1.10488:4.6712 
0.629832:4.23964 2.23688:5.29126 1.12226:4.34715 1.82388:5.31239 
0.667338:3.73619 0.995135:4.64763 2.05871:4.28673 1.60789:4.31169 
1.95902:0.979811 0.607506:2.92035 2.55392:1.97163 1.77325:0.931518 
0.545264:2.60904 1.04211:5.29655 2.59876:1.76406 0.449219:4.82835 
1.02871:1.23088 0.856173:2.17397 2.57452:0.94283 2.53657:2.67377 
1.02242:3.83639 1.8176:4.77891 1.30932:4.69647 0.689415:4.39584 
2.54508:4.7658 0.578185:5.07512 0.789026:5.63441 2.18542:4.44566 
1.09904:4.32151 1.15073:4.05571 1.877:5.00854 1.51775:5.28687 
1.79077:4.41205 1.92359:4.99876 2.23814:3.59213 2.25102:4.78305 
2.14765:4.76038 1.31398:4.54588 2.30549:4.73639 2.12777:5.05212 
2.12777:5.05212 2.66484:4.60391 0.264314:5.03442 0.573848:4.23017 
1.57934:5.34516 1.03994:5.67735 2.14643:3.3054 1.3704:6.05493 
2.44752:3.73144 1.68891:5.32512 2.12643:4.94067 2.46896:3.42713 
1.30176:5.23202 0.838166:4.02019 2.11419:4.78746 1.10939:4.69436 
0.609261:4.23861 2.23322:5.28897 1.13279:4.34647 1.85221:5.24595 
0.628555:3.73587 1.02873:4.57336 2.0989:4.42324 1.59405:4.40919 
2.14344:5.5774 0.27833:4.54261 2.85025:4.70686 2.19444:4.93607 
1.00955:4.69139 1.00231:4.48648 1.09908:4.02225 2.51146:5.06957 
0.590149:5.39326 0.757978:5.6806 2.724:3.90001 0.55687:3.19078 
2.81238:5.67456 2.70203:3.9982 1.9518:5.57487 2.38097:4.68225 
2.58592:4.61513 0.289857:5.37354 2.43463:4.71657 2.51626:4.18626 
2.51626:4.18626 2.07733:4.76722 1.28876:4.62553 1.04497:5.01102 
2.49329:3.15894 2.05335:3.76663 1.46384:5.70531 1.76922:3.34702 
1.95715:0.981829 0.613685:2.40871 2.53937:1.97751 1.77508:0.964059 
0.184967:2.46523 0.940743:5.38844 2.63284:1.64124 0.465976:4.86429 
1.01771:1.2215 0.853634:2.18715 2.54912:1.16261 2.53361:2.72541 
1.82691:0.855659 0.617956:1.39694 0.311901:0.991733 0.405067:0.0119194 
1.10358:4.32494 1.06417:4.0314 1.88002:4.98713 1.52075:5.29198 
1.79832:4.40433 1.91285:4.99526 2.22357:3.60032 2.22673:4.78687 
2.16486:4.74462 1.32767:4.53116 2.30204:4.69667 2.11179:5.05283 
2.11179:5.05283 2.64721:4.56329 0.256236:5.13079 0.569726:4.24305 
1.57843:5.34775 1.03213:5.77722 2.14787:3.30283 1.36585:6.06942 
2.45304:3.73756 1.95667:5.20834 2.13409:4.95478 2.50214:3.44361 
1.43523:4.88732 0.837531:4.01848 2.09081:4.73051 1.09936:4.65851 
0.627252:4.22909 2.22642:5.3042 1.04479:4.44113 1.82023:5.26297 
0.641632:3.75402 0.989129:4.66862 2.05174:4.27993 1.58492:4.30598 
0.586512:5.38561 0.818187:5.58217 2.73864:3.95165 0.567154:3.19703 
2.79293:5.66109 2.71043:4.00143 1.91979:5.72226 2.5005:4.60738 
2.56559:4.64724 0.293929:5.39579 2.43316:4.72247 2.52346:4.18381 
2.52346:4.18381 2.08246:4.79022 1.31271:4.60364 1.04702:5.00153 
2.4953:3.15014 1.97736:3.74305 1.45754:5.70411 1.76335:3.35224 
1.96195:0.970821 0.605338:2.89515 2.54174:1.97531 1.78294:0.987427 
0.575701:2.72527 1.00302:5.36275 2.62778:1.56427 0.443513:4.47369 
1.00312:1.23399 0.857438:2.16869 2.53729:1.15379 2.58151:2.53731 
1.9254:0.99789 0.531024:1.46886 0.635297:1.04803 0.402325:0.172289 
1.10395:4.32999 1.12698:4.04232 1.89467:4.99804 1.49279:5.41917 
1.80855:4.38004 1.92524:4.98359 2.2407:3.58792 2.35932:4.73373 
2.17595:4.74733 1.32483:4.53714 2.3102:4.73272 2.11588:5.04804 
2.11588:5.04804 2.66046:4.52902 0.28246:5.03585 0.57069:4.24408 
1.58981:5.34035 1.04557:5.68121 2.149:3.30274 1.35954:6.05117 
2.43045:3.73831 1.94194:5.24195 2.13354:4.96025 2.48059:3.44427 
