0.931644:3.89469 1.25707:3.86502 1.6913:5.22203 
1.14584:3.87222 0.668807:3.76029 1.01491:3.9285 
2.35596:4.94633 1.36088:5.78029 2.45481:3.65836 
1.89956:4.76574 2.09707:4.38785 2.14892:5.27235 
2.09707:4.38785 2.58294:4.73404 2.37635:5.1999 
0.550701:5.20013 0.715355:4.84927 0.38637:5.25616 
2.47151:6.15336 2.2356:5.57837 2.8363:4.79202 
2.23852:5.33328 2.66483:5.96372 0.572212:3.70888 
1.16415:3.9912 1.56578:3.74086 0.88755:3.85507 
0.593536:5.39132 0.779975:5.66108 2.62965:4.02394 
2.29463:5.45118 1.88933:3.7389 0.996916:6.01853 
1.29744:3.50855 1.0981:5.56155 1.98429:3.41364 
1.25205:4.18415 1.30355:3.97524 1.59149:5.11679 
2.80917:5.64355 2.90006:4.56393 2.6903:4.7959 
1.92185:5.74932 2.15579:3.4921 1.25709:6.08776 
2.51667:0.427688 1.80565:1.13483 1.36741:2.08637 
1.38536:1.72224 1.08986:2.23373 2.01016:1.06722 
1.19017:2.30552 0.851122:2.36786 0.708471:2.00945 
1.89335:2.17877 1.58944:1.77917 0.932741:0.264929 
1.37719:2.53248 1.05608:2.66779 0.254677:0.177707 
2.87983:1.31661 2.56585:2.35426 0.45573:1.45454 
0.896638:1.4861 1.64268:2.93304 1.3174:0.37796 
1.75582:0.0183888 1.45399:0.783358 1.69242:0.369134 
1.28817:2.24978 1.89774:1.26039 2.76967:0.695285 
2.37258:0.222415 2.79177:2.442 0.247503:2.85493 
0.517512:3.13568 1.48927:0.804064 1.58221:2.83321 
1.48927:0.804064 1.53531:0.745184 1.65496:1.63364 
1.58221:2.83321 2.03848:2.64488 0.902536:1.01986 
1.69914:0.0230573 1.50417:0.813675 1.85859:0.519953 
1.30392:1.70694 2.1544:1.77119 1.3904:1.40421 
1.90303:1.46216 1.91321:4.43874 1.68052:1.42356 
1.50149:1.99586 2.24263:4.96511 3.01003:3.43234 
2.29747:1.25151 2.56954:2.45888 0.357242:1.73969 
0.506546:1.49155 1.49866:0.854554 1.2407:2.66788 
1.49866:0.854554 1.59123:0.853009 1.87178:1.47819 
1.2407:2.66788 1.90844:2.64725 0.95241:0.757414 
0.837223:4.56513 0.912872:4.2115 1.56713:4.7097 
0.912872:4.2115 0.513409:3.9244 1.21892:4.34537 
2.40213:5.99902 2.42144:5.7445 1.91445:5.80304 
0.658552:4.45286 1.33222:4.56133 1.09597:3.8514 
1.33222:4.56133 0.749235:2.12173 2.22391:1.27319 
2.9147:2.40653 1.74124:4.10671 3.07149:1.56156 
0.121257:4.15479 1.58253:3.90564 1.69686:5.94574 
2.50734:3.5292 1.61478:5.7125 1.68021:3.58606 
2.74253:2.17329 2.76535:2.5453 0.659994:0.926562 
1.09291:2.06868 0.721878:3.11596 1.11634:2.34962 
1.19721:4.91722 1.56821:3.62897 1.65353:5.7692 
1.68898:0.0750699 1.91461:0.767075 1.8204:0.306998 
1.43728:1.63794 2.19923:1.77968 1.4332:1.54482 
1.75852:1.54231 1.69457:1.38562 1.63061:1.42895 
1.71469:1.70138 2.13797:4.96076 3.00549:3.62754 
2.35777:4.83791 1.36145:0.721378 2.57421:1.12257 
2.25182:0.98741 2.40843:2.88902 0.274955:1.18307 
1.82248:3.0081 1.30334:0.783032 1.77571:2.43353 
1.82928:0.863233 1.59009:0.846617 1.69385:1.53733 
0.476117:4.87751 0.83263:4.11895 1.35412:4.54477 
0.83263:4.11895 0.452702:3.20091 1.29458:4.3377 
2.3421:5.87875 2.29475:5.68664 1.74084:5.84454 
2.52405:5.73894 1.97477:4.9696 1.25277:4.40805 
1.80083:4.738 1.26321:6.26281 1.65083:4.19414 
0.748966:4.62687 1.16687:4.55516 0.971941:3.71322 
1.16687:4.55516 0.844736:2.56783 2.32782:1.15145 
1.11368:3.90535 1.36774:1.80028 0.493649:1.5962 
1.11734:2.4692 1.63935:1.16484 1.26856:2.54263 
1.63935:1.16484 1.41946:0.899362 2.1102:1.34156 
2.95475:2.54722 1.71874:4.25366 3.06922:1.7836 
0.214613:5.47249 1.12641:3.94147 1.74497:5.97053 
1.59024:0.0215624 1.63462:0.787363 1.92492:0.48317 
1.43577:1.70058 2.21282:1.85254 1.20098:1.67341 
1.87013:1.54383 1.62986:1.59424 1.85472:1.45749 
1.48184:1.75404 1.78196:4.93232 2.76638:4.60936 
2.61018:5.48792 2.3801:3.03009 0.160781:2.54019 
1.82844:3.10773 0.995787:5.45547 1.82854:2.72757 
0.430955:2.73113 1.72995:0.732663 1.21138:2.86482 
1.21138:2.86482 1.62313:2.58804 1.23161:1.02582 
1.27546:5.12043 1.35542:3.44526 1.33139:5.80843 
0.634318:4.57892 0.851:4.05595 1.49042:4.60154 
0.851:4.05595 0.518826:3.39966 1.32582:4.35356 
2.29778:6.08673 2.48376:5.82653 1.60946:5.74449 
2.52108:6.01822 1.8883:5.00056 1.2207:4.27074 
1.40809:1.67515 0.752967:1.9879 2.12773:1.24796 
0.845081:4.16912 0.658262:4.29336 0.441079:1.6681 
0.118641:4.49846 1.73297:3.62852 1.68046:5.9213 
2.55685:3.72066 1.88642:5.56202 1.62125:3.55451 
2.90035:2.63834 2.75264:2.72988 0.661163:0.94561 
1.02426:2.08831 0.743856:2.87623 1.27938:2.31451 
1.07456:1.18066 0.625768:0.312912 1.59589:1.38092 
0.610475:0.740009 1.29442:3.50226 1.02291:0.00280221 
1.29442:3.50226 0.866992:4.093 0.916985:4.0836 
1.38694:4.85154 1.3783:1.43465 0.59083:1.79262 
1.50294:4.88081 1.55734:4.93725 1.97019:5.55649 
2.64823:1.81396 2.91:3.0552 2.82961:2.19104 
0.633016:2.06191 0.189951:3.02988 0.303182:2.19341 
1.83794:0.81738 1.61431:5.36338 1.75209:1.91505 
1.37757:4.63982 1.83436:5.62146 2.72739:6.14279 
2.29494:4.95961 2.94367:3.67663 0.538752:4.01455 
0.667919:3.81607 1.29108:4.8821 1.61162:4.04923 
1.40717:4.93691 1.44695:4.93052 1.83384:5.41843 
1.61162:4.04923 2.10085:4.28371 0.837071:4.55483 
2.38835:5.5639 1.24856:2.58886 2.02877:1.45129 
2.15986:2.43164 2.37913:3.64096 2.57077:5.32405 
1.37989:2.31329 1.01868:2.87042 2.03327:0.417233 
1.7097:3.49977 1.93859:3.26729 1.28253:3.91645 
1.4217:2.97245 1.53635:3.68376 1.24481:2.29767 
1.43685:3.02527 1.2714:0.420248 1.5981:3.07042 
1.2714:0.420248 1.29413:0.424487 2.08275:0.520609 
2.74052:1.0717 1.97347:1.52508 2.90117:0.73674 
1.63337:1.4774 1.71479:5.15775 0.845321:5.62508 
0.602748:3.12887 1.2255:3.07291 3.01058:1.91003 
0.372894:4.0421 1.6187:4.61836 1.53781:5.27415 
1.26699:3.16768 1.22176:3.7291 0.412629:5.6928 
2.60186:4.18285 1.28017:5.14906 1.92119:4.13353 
2.94487:1.96456 2.24696:2.94235 0.514988:0.77436 
1.92515:1.65245 1.37784:2.87682 1.87232:1.88603 
1.14135:4.36179 1.46124:4.22385 1.30106:5.43248 
2.10576:0.960614 2.11737:1.08909 1.66247:0.4006 
1.41672:2.32507 1.61698:4.09241 1.36735:1.30747 
1.75323:4.75393 1.41497:3.74562 0.551182:3.29548 
0.890819:4.39349 0.108638:5.06443 2.5003:5.51528 
2.35859:5.66368 1.882:4.62171 1.4417:5.32742 
1.77429:4.53797 1.73662:4.5502 1.39601:3.94211 
1.4417:5.32742 0.98791:5.02199 2.27565:5.02898 
0.760807:0.719843 0.506559:5.85038 0.637429:3.78304 
1.71123:0.818525 1.94461:0.220723 1.26098:2.76903 
1.1746:5.9851 0.977724:6.25497 1.61315:5.55398 
1.47741:0.078936 2.00262:2.60494 1.29726:0.0921862 
2.00262:2.60494 1.96947:2.6046 1.19839:2.69245 
0.627559:2.28448 1.06035:1.68098 0.491048:2.5324 
1.3958:4.6182 1.40867:4.26078 2.54673:3.80013 
2.31537:0.105546 1.692:0.0562706 0.170975:3.13427 
2.52847:5.54995 1.37406:4.81891 1.83072:4.12719 
1.6615:6.24816 1.66725:5.73397 2.98034:3.75552 
0.334044:4.9232 2.07294:4.29865 0.995891:5.27724 
0.332167:2.03415 0.72666:0.413512 2.62915:1.87679 
1.54709:0.836717 1.35446:1.4438 1.56313:1.08627 
1.43133:2.3312 2.26115:2.24822 1.32926:1.07499 
1.84968:0.835553 1.59773:5.35625 1.8003:1.97025 
1.32395:4.65601 1.90731:5.53796 2.60459:6.11234 
2.28389:4.95288 2.97339:3.57096 0.531542:3.98778 
0.649167:3.80607 1.20109:4.85118 1.60036:4.05349 
1.40785:4.93893 1.42943:4.88309 1.81353:5.36015 
1.60036:4.05349 2.42064:4.53028 0.836978:4.60895 
2.45072:5.1602 1.74562:1.92812 1.47548:4.89487 
2.34732:5.27567 1.21394:2.60311 1.98096:1.44074 
1.98096:1.44074 1.34173:2.33353 2.29122:1.81131 
2.1597:2.39989 2.33139:3.67125 2.48695:5.16011 
1.28994:2.35689 1.0069:2.87422 2.0296:0.427029 
1.76155:3.48335 1.93936:3.18274 1.36698:3.91567 
2.77447:1.13324 1.92815:1.5322 2.90737:0.787456 
0.904908:2.83168 1.18174:3.11113 3.03022:1.90748 
0.353423:4.07647 1.6342:4.54526 1.54568:5.24547 
1.47019:3.24929 1.24483:3.4811 0.310652:5.76334 
2.65217:4.18337 1.24764:5.12925 1.90604:4.06087 
3.06654:2.0868 2.72674:2.27005 0.518907:0.747192 
1.7373:1.45868 1.00478:2.89026 1.75474:1.85667 
1.25809:3.05152 1.00823:2.78912 1.47837:2.91219 
0.931682:4.27699 1.68354:4.03898 1.24449:5.38307 
2.15172:1.04767 2.11393:1.08467 1.38137:0.380584 
1.77883:2.34786 1.86885:1.65851 1.71552:2.09282 
1.59404:0.833079 0.809474:1.14138 1.86687:1.97428 
1.41163:2.32293 1.63228:4.11414 1.32784:1.27632 
1.71025:4.76255 1.40326:3.76133 0.547573:3.27573 
0.886536:4.42861 0.157389:4.6888 2.51913:5.50234 
2.38214:5.64586 1.91361:4.5975 1.3771:5.29434 
1.7936:4.44341 1.80004:4.5246 1.48653:4.01331 
1.3771:5.29434 0.805915:4.8238 2.25179:5.00972 
0.720125:0.766071 0.447915:5.73453 0.676125:3.9337 
2.20178:6.06123 1.77158:0.762931 1.63533:6.27481 
1.77158:0.762931 1.9464:0.223025 1.26892:2.7484 
1.13089:5.99998 0.952458:6.2244 1.47986:5.53241 
1.38762:0.552559 1.63155:0.576145 1.7758:0.498517 
0.623395:2.28205 1.09424:1.67418 0.497831:2.5351 
2.27163:0.0718512 1.70966:0.0280957 0.193992:3.015 
1.4359:6.15963 1.84252:5.70922 2.99057:3.84222 
0.273248:4.78682 2.09632:4.33555 0.989191:5.34297 
0.281154:2.31765 0.450948:1.46506 2.64775:1.86643 
1.29341:1.56422 1.88049:0.233012 1.50716:1.43698 
2.84705:4.56452 2.54293:5.2611 0.808429:4.02273 
2.54293:5.2611 2.17664:4.69898 0.975134:4.25046 
1.05021:4.45018 0.829872:4.60523 1.87357:4.54226 
1.5189:4.02886 0.964861:3.97975 1.3196:4.61333 
0.964861:3.97975 1.46016:4.23554 1.83485:5.22674 
1.11887:6.07559 1.48063:4.17487 1.62005:4.03726 
2.26012:4.07869 1.99073:0.321635 1.26346:3.76191 
1.22973:5.99871 1.06562:3.80003 1.8366:5.86365 
0.600445:5.75675 0.741583:5.92277 2.74945:3.17434 
1.39031:4.40222 1.84094:4.73202 1.14926:4.64941 
1.16455:3.61081 1.85172:5.61696 1.42998:3.50644 
0.816465:2.24603 0.107477:0.352596 2.69067:0.287529 
2.14749:0.8134 2.33691:0.705792 0.524618:2.86981 
2.32013:0.0498316 1.89293:0.988959 0.917435:0.675929 
2.356:2.00084 1.0617:2.92075 2.05264:0.806527 
1.0617:2.92075 1.04001:2.82316 2.267:0.839006 
2.05264:0.806527 1.65654:0.309894 1.46382:2.90833 
1.89265:4.75321 2.08232:4.36573 2.15685:5.26558 
2.08232:4.36573 2.56275:4.71772 2.39824:5.2524 
0.559789:5.20806 0.715762:4.8844 0.381278:5.27814 
2.12335:5.34447 2.65182:6.00363 0.553361:3.6769 
2.2871:5.43716 1.84269:3.59455 0.984269:5.93279 
1.29763:3.49165 1.00766:5.68067 1.97279:3.44686 
1.21657:3.99592 1.3068:4.00073 1.57363:5.11182 
2.79013:5.69956 2.89986:4.59357 2.71489:4.80949 
1.91567:5.73795 2.25317:3.47763 1.20095:6.14531 
2.16828:5.28905 1.60289:4.61918 1.46034:4.28133 
0.928639:3.90142 1.03722:4.10713 1.70287:5.21593 
1.62578:3.97887 0.663735:3.75088 1.03212:3.92635 
2.39688:4.91619 1.38055:5.77645 2.234:3.73397 
1.38055:5.77645 1.29819:5.73827 0.975488:4.04914 
2.234:3.73397 1.82899:3.26824 1.82659:6.18866 
0.775454:0.164665 1.31384:0.454628 0.905736:0.629338 
2.18435:0.996826 1.59496:1.68209 1.48136:1.98919 
0.963738:2.40347 2.44379:1.82002 1.69729:1.07695 
1.58943:2.26321 0.634666:2.50785 1.02184:2.35499 
2.43431:1.44322 1.37865:0.525677 2.23481:2.50869 
1.88612:1.53461 2.09504:1.94251 2.01988:1.00543 
2.09504:1.94251 2.56021:1.55443 2.40447:0.990942 
0.587982:1.0673 0.76361:1.18841 0.374294:0.936071 
2.24772:0.925697 2.68193:0.318518 0.572644:2.57734 
0.601745:0.910204 0.860562:0.608045 2.64557:2.20821 
2.28859:0.843105 1.86775:2.5463 1.0169:0.244441 
1.24722:2.76598 1.15491:0.753501 1.97362:2.87729 
1.25033:2.11458 1.31873:2.28276 1.58363:1.18801 
2.76769:0.540824 2.88875:1.61857 2.70361:1.42699 
1.77012:0.474927 2.32052:2.51988 1.23803:0.119997 
1.46899:0.831442 2.01858:5.97312 2.06585:0.796897 
2.31395:0.890028 3.02441:2.7591 0.432697:2.92461 
0.99089:2.3694 2.22898:1.73757 2.62472:0.25424 
0.693418:3.08923 1.22285:2.14068 2.22964:2.47104 
0.85617:1.42064 2.08689:0.251789 1.07844:2.3393 
0.293696:4.83246 0.618576:4.15585 2.41516:5.56944 
0.618576:4.15585 0.955367:4.7389 2.1441:5.20495 
2.09789:4.99839 2.28598:5.03413 1.29256:4.90414 
2.22029:5.38383 1.68426:5.18483 1.29959:4.18011 
2.05061:5.08572 2.03024:5.45116 1.15903:4.42816 
0.951159:5.40259 0.991117:2.76463 1.78255:5.687 
1.94111:3.44812 2.25336:5.72425 1.32512:3.58515 
2.5381:3.65781 2.40956:3.46321 0.373457:6.22985 
1.73592:5.07084 1.29561:4.73081 1.9794:4.8147 
2.02394:6.08972 1.12234:4.02579 1.68372:5.91219 
2.83594:4.59375 2.53653:5.24618 0.81334:4.02454 
2.53653:5.24618 2.16983:4.69613 0.965545:4.25266 
1.04529:4.45253 0.83868:4.56066 1.87917:4.53298 
0.824877:3.93702 1.44052:4.23095 1.83735:5.23633 
2.25728:4.08087 1.98365:0.324448 1.33955:3.73366 
1.22436:6.00201 0.923322:3.7431 1.83717:5.86713 
0.776053:5.79025 0.753846:5.93895 2.75215:3.16896 
1.37226:4.39798 1.83132:4.73518 1.16541:4.64232 
1.09354:3.57625 1.85003:5.61951 1.40321:3.48322 
0.546715:2.59202 1.01821:5.39146 2.58095:1.76885 
0.814634:2.23847 0.113081:0.362788 2.69319:0.29698 
2.14173:0.789527 2.35455:0.71574 0.502369:2.85459 
2.17779:0.559849 1.89304:0.98534 0.911737:0.747512 
1.13404:0.50886 2.69297:1.6714 0.992424:0.539776 
2.31085:1.77744 1.22529:2.93536 2.04638:0.799886 
0.971834:2.89861 1.03169:2.81725 2.26355:0.787285 
2.04638:0.799886 1.77447:0.310094 1.46937:2.9069 
1.90386:4.76235 2.09045:4.38882 2.1612:5.26283 
2.09045:4.38882 2.57889:4.74146 2.39661:5.29159 
0.560165:5.19898 0.718093:4.85966 0.387739:5.28997 
2.47221:6.14809 2.22358:5.45381 2.84989:4.99028 
2.22358:5.45381 2.66357:5.97114 0.557567:3.69546 
2.28476:5.57185 1.84076:3.65718 0.992016:5.93878 
1.34099:3.48443 1.10984:5.52696 1.97302:3.43973 
1.20851:4.01124 1.3008:3.98033 1.58588:5.10466 
2.80279:5.68064 2.88854:4.53532 2.69606:4.78823 
1.97411:5.85968 2.24523:3.48591 1.19502:6.19272 
2.15933:5.27256 1.58283:4.5074 1.47478:4.29678 
0.917466:3.9101 1.08834:4.0756 1.70095:5.21514 
1.12032:3.88235 0.634093:3.65017 0.970751:3.96457 
1.07675:4.73988 2.58994:3.94465 2.13962:5.111 
2.41066:4.89904 1.38455:5.77264 2.2553:3.73321 
1.38455:5.77264 1.30013:5.74727 0.979492:3.98493 
2.2553:3.73321 1.86255:3.33261 1.83857:6.25968 
0.758566:0.141664 1.49133:0.427219 0.990079:0.819531 
2.17031:1.02376 1.57866:1.66711 1.44745:1.98276 
0.927755:2.34812 1.17512:2.43089 1.69854:1.07308 
1.61414:2.27655 0.586317:2.44499 1.02824:2.34791 
2.50111:2.43777 1.01244:1.05125 1.9705:1.57899 
1.89802:1.52382 2.08565:1.89664 2.01066:1.02547 
2.08565:1.89664 2.56228:1.54782 2.39638:1.0129 
0.575364:1.07727 0.759739:1.20371 0.428669:1.04443 
2.47695:0.12792 2.21064:0.718508 2.84965:1.27429 
2.12621:0.936362 2.68943:0.316931 0.592869:2.56209 
2.86351:1.59042 0.994861:1.6086 2.78427:1.81123 
0.994861:1.6086 0.995275:1.59513 0.759524:2.55895 
0.604946:0.892331 0.791152:0.591999 2.62793:2.21289 
2.26607:0.775836 1.85142:2.61715 1.02343:0.263388 
1.30172:2.79322 1.10526:0.746588 1.96154:2.86007 
1.20858:2.27488 1.2607:2.31082 1.58497:1.17738 
2.8055:0.61864 2.91053:1.71497 2.69221:1.50292 
1.90291:0.541581 2.273:2.58975 1.25085:0.167828 
1.4923:0.840385 2.00554:6.17868 2.24495:0.781014 
2.33437:0.912995 3.03964:2.80343 0.435509:2.80903 
0.981273:2.33126 0.936727:2.64168 2.62503:0.284213 
0.704783:3.08303 1.23263:2.06253 2.24434:2.47143 
0.295031:4.886 0.578435:4.19924 2.43222:5.55211 
0.578435:4.19924 0.961413:4.75436 2.15258:5.19107 
2.09761:4.98815 2.29645:5.02259 1.23125:4.90546 
1.62439:5.39949 2.10146:5.51574 1.81785:4.83223 
2.29932:5.48545 1.67848:5.17306 1.28743:4.17427 
1.81888:4.73573 0.607125:4.62238 1.88851:4.65499 
0.607125:4.62238 0.607097:4.64107 1.20539:4.02009 
2.05476:5.10089 1.99939:5.39214 1.13838:4.40838 
1.03515:5.476 1.06788:2.79039 1.80797:5.69783 
1.91777:3.3907 2.23426:5.67393 1.3009:3.56606 
2.38224:3.61709 2.36549:3.53074 0.389833:6.21749 
1.73273:5.01727 1.31199:4.70669 1.98833:4.77506 
2.0619:5.89837 1.13611:3.92594 1.73765:5.94878 
0.801817:0.109015 1.37839:0.475834 0.91701:0.550018 
2.18814:0.995821 1.58321:1.65227 1.47297:1.99353 
0.920315:2.36658 1.05118:2.20158 1.71656:1.10982 
1.61249:2.30083 0.644105:2.55684 1.00546:2.35559 
2.05342:2.66421 1.1594:1.28711 1.92058:2.22745 
2.41281:1.3985 1.38499:0.48307 2.22599:2.50814 
1.38499:0.48307 1.31388:0.507081 0.967866:2.26286 
2.22599:2.50814 1.84419:2.94843 1.8428:0.0996184 
1.88017:1.31297 2.09078:1.91328 2.15658:1.03817 
2.09078:1.91328 2.56628:1.55528 2.40094:1.04352 
0.57355:1.02737 0.757598:1.18211 0.421356:1.05494 
2.47363:0.127352 2.22425:0.705296 2.85479:1.82675 
2.23286:0.961169 2.68662:0.302508 0.630982:2.58717 
2.82856:0.554423 2.63777:0.252918 2.45455:0.129647 
2.85904:1.61041 0.891308:1.69777 2.77074:1.86782 
1.03788:2.2515 1.50362:2.34795 0.883778:2.41718 
2.50277:0.624766 1.88591:2.53019 1.0048:0.249074 
1.30209:2.79637 1.10639:0.723876 1.99829:2.95263 
1.23816:2.11684 1.29431:2.27867 1.60896:1.1709 
2.78148:0.59118 2.90591:1.78853 2.68973:1.45665 
1.82884:0.57412 2.291:2.47818 1.23774:0.156046 
0.382068:5.48718 0.581148:4.20146 2.35159:5.36901 
0.581148:4.20146 0.96342:4.76074 2.16816:5.1585 
2.08775:5.00395 2.29398:5.02654 1.24089:4.89971 
1.6303:5.40569 2.09558:5.50899 1.81433:4.66584 
2.2534:5.3545 1.67737:5.17762 1.27725:4.13387 
1.71763:4.9884 1.44538:5.2243 1.49435:5.41473 
1.82078:4.72937 0.720822:4.54269 1.89121:4.62793 
2.31842:3.83556 0.772784:3.24069 2.12565:3.9234 
1.19202:5.29563 0.971962:2.75337 1.80664:5.67668 
1.90209:3.38455 2.2307:5.67902 1.37627:3.60205 
2.51963:3.65202 2.39319:3.48537 0.40962:6.27267 
1.74053:5.04292 1.30788:4.69398 1.98744:4.79314 
2.12307:5.98876 1.05865:4.00413 1.73817:5.91906 
1.52178:0.799315 2.06114:6.04786 2.0278:0.75798 
2.31897:0.916972 3.03475:2.78673 0.419787:2.87449 
0.983081:2.33241 0.795545:2.37009 2.67102:0.34449 
0.710158:3.07564 1.24116:2.14784 2.21078:2.4595 
1.96182:2.57737 0.524131:1.01954 2.38175:2.56617 
0.83663:1.37113 2.06866:0.227266 1.05281:2.35386 
2.06866:0.227266 2.08483:0.310781 0.887018:2.32153 
1.05281:2.35386 1.35993:2.83904 1.67977:0.248578 
1.06435:3.79431 0.456507:3.6437 0.47573:4.20304 
0.768882:5.18334 0.898495:6.09924 2.74094:3.56458 
2.39148:4.55368 2.51542:4.3556 0.418924:5.7192 
2.92319:3.90013 2.26755:4.42287 1.61987:5.29821 
1.78862:4.29234 0.239005:3.15854 2.37849:5.21044 
0.239005:3.15854 0.330537:3.30468 2.49982:4.31493 
2.37849:5.21044 2.52538:6.14197 0.680318:3.87301 
2.39493:3.68729 2.58506:4.09079 0.77135:5.11193 
2.58506:4.09079 2.14028:4.49891 1.01983:5.07515 
0.866753:4.63663 0.724917:4.88459 1.52133:4.13779 
0.783788:4.69018 0.29824:5.53937 2.94549:3.62105 
0.717553:5.11122 1.34461:4.65547 2.00568:4.68901 
1.41489:4.92325 1.37183:4.4525 1.4303:4.35865 
1.51043:5.10782 2.20842:3.81855 1.51425:5.19104 
2.20842:3.81855 2.14881:3.92353 2.11783:4.73643 
1.44402:5.76861 3.05691:5.8871 1.52674:5.41144 
1.81683:3.99798 2.51292:6.13332 0.729217:3.66219 
1.47828:5.43584 1.29503:5.25914 1.08856:3.67845 
1.26512:5.78226 1.45208:5.86124 2.04833:3.31287 
1.3895:4.82236 2.06184:4.81341 1.40009:5.11837 
0.641749:4.39177 2.51777:5.65346 0.683863:3.3384 
1.0343:5.62073 0.406857:5.89244 0.507865:5.22178 
0.780265:4.25642 0.86757:3.20908 2.70869:5.84951 
2.36724:4.90286 2.49682:5.0994 0.38056:3.75208 
2.91732:5.65903 2.23159:4.97147 1.59715:4.12752 
1.83292:3.14365 2.10152:6.17656 1.49254:3.35876 
1.81114:5.13444 0.242216:6.25384 2.40545:4.18913 
0.242216:6.25384 0.275004:6.02598 2.45972:5.10031 
2.40545:4.18913 2.48808:3.23451 0.584577:5.45681 
2.39131:0.52674 2.60636:1.00252 0.763916:1.97736 
2.60636:1.00252 2.15512:1.35641 0.997401:1.94202 
0.854711:1.53695 0.704351:1.68952 1.53579:1.0051 
0.968762:1.69914 0.299738:2.34504 2.99039:0.203002 
0.715496:4.32899 1.35967:4.75074 1.98008:1.54128 
1.43135:1.83149 1.37129:1.37863 1.42527:1.14632 
1.53148:1.96856 2.1886:0.697991 1.54072:2.0531 
2.1886:0.697991 2.15675:0.771575 2.13518:1.59335 
1.44117:2.60646 3.04518:4.14575 1.51778:2.25142 
1.68327:5.39824 2.52141:3.28661 0.714001:5.75992 
1.86549:2.60985 0.538164:0.703963 2.48245:2.771 
1.23913:2.68297 1.42772:2.70487 2.04463:0.1576 
1.38911:1.7042 2.06046:1.6835 1.41319:1.95284 
0.588511:1.28405 2.5218:2.49477 0.657342:0.135168 
3.02205:3.25836 1.67032:4.96615 1.32753:4.46148 
1.67032:4.96615 1.1615:3.83531 2.31962:4.1554 
0.690811:4.32386 1.26731:4.56948 1.12982:3.73101 
1.26731:4.56948 0.95087:2.44746 2.37799:1.4413 
2.07187:5.39269 1.72925:3.61122 0.97471:3.401 
1.31438:2.72996 1.52285:1.07013 1.30785:2.52495 
1.52285:1.07013 1.32376:1.02524 2.11579:1.25837 
3.10203:3.04594 1.80603:2.12919 3.00482:2.94899 
0.291785:3.14123 2.24451:0.650006 0.420767:2.87736 
2.24451:0.650006 1.74134:0.245821 2.31565:0.0272259 
0.20498:3.66986 1.39215:4.02162 1.94926:5.85683 
0.809446:1.94716 1.57429:2.38799 0.902094:0.564583 
0.902094:0.564583 0.0851551:0.339509 0.80974:0.987858 
2.45397:3.52556 1.83959:5.74264 1.63898:3.5334 
2.69741:2.20016 2.72967:3.13513 0.593607:0.804896 
1.17973:4.97504 1.24015:3.55175 1.50619:5.86986 
1.04369:3.04835 0.953921:1.04786 1.28514:2.83595 
0.743402:1.61469 1.90133:2.51021 0.907047:1.7116 
1.98336:1.4677 1.58676:1.6772 1.70122:1.36005 
0.241319:0.791864 0.369687:0.195649 0.606953:1.05131 
1.95973:4.50802 2.2038:4.92428 3.06323:3.46961 
2.56828:5.08478 1.07905:0.199266 2.38771:1.47048 
2.38771:1.47048 2.3179:2.73186 0.380445:1.39074 
0.399368:2.00723 1.62462:0.835669 1.21139:2.67871 
1.62462:0.835669 1.56274:0.87535 1.78904:1.40182 
2.09718:4.15941 2.64942:2.5057 1.59157:5.20438 
1.85916:0.210465 1.58404:0.853784 1.85416:0.454461 
1.36857:1.53152 1.99899:1.84072 1.37128:1.56251 
1.9098:1.51323 1.67838:1.5426 1.78539:1.36394 
1.18696:2.10548 2.01666:4.86163 2.97095:4.79202 
0.27469:3.05295 1.56479:0.815034 1.3289:2.80432 
1.56479:0.815034 1.60241:0.727972 1.78452:1.60024 
1.3289:2.80432 2.08686:2.60911 1.03905:0.810569 
1.61779:2.41252 1.52525:4.07479 2.89848:1.9843 
2.50613:5.98767 1.8079:4.9086 1.26473:4.44871 
1.39107:5.52115 1.21449:5.51917 1.86617:3.16619 
1.86617:3.16619 2.11268:3.20523 2.36918:4.76326 
2.65178:4.37419 2.25123:5.55351 1.67282:3.15172 
0.627441:4.42994 1.19896:4.66468 1.1282:3.81072 
1.33464:1.61596 0.879186:2.1114 2.1652:1.25093 
2.94894:1.64978 1.79972:4.09472 3.04216:2.47258 
0.12794:4.02934 1.54617:3.92686 1.7785:5.7943 
1.19174:3.80614 0.886759:3.30973 0.510739:6.20919 
2.68892:1.96185 2.65854:1.99932 0.669924:0.938374 
1.03969:2.36318 0.628498:2.99566 1.25512:2.76992 
0.936806:5.03139 1.16158:3.69186 1.50732:5.86103 
2.35621:5.76875 2.38278:5.66145 1.76751:6.02267 
1.7521:1.86611 1.47668:2.26011 1.77445:2.0384 
1.37594:2.95071 2.04913:2.76715 1.46274:0.138418 
1.90624:0.0809813 1.66661:0.206567 1.80893:3.08063 
1.24194:0.501021 2.24736:0.379233 2.98116:2.30409 
2.55314:2.78047 2.54271:2.01745 0.185637:0.527426 
0.294092:0.592937 1.55052:2.45336 1.33491:0.96551 
1.50363:2.44546 1.61054:2.31793 1.9897:0.102104 
1.33491:0.96551 1.97727:0.94365 0.938257:2.39141 
2.67331:2.16752 1.23733:2.79068 2.18428:2.52569 
2.18428:2.52569 1.56038:3.12089 2.7806:2.65418 
1.8853:1.36848 2.0621:1.59013 2.39491:0.34368 
